TITLE,CUISINES,TIME,CITY,LOCALITY,RATING,VOTES,COST
7,756,503,50,215,4.1,2116,535.25
75,836,1007,135,161,0.0,0,474.5
75,1498,1016,9,101,3.6,39,535.25
75,1015,1005,78,193,3.4,17,535.25
15,424,449,18,40,3.9,158,535.25
75,1173,290,55,361,2.8,54,535.25
75,1557,1039,96,139,4.2,711,535.25
46,1483,393,3,737,4.0,194,535.25
23,933,533,9,257,4.7,4476,535.25
23,1416,566,136,392,4.0,548,535.25
49,676,256,18,233,3.9,87,535.25
0,138,89,78,797,0.0,0,524.25
23,1473,256,96,96,3.6,152,535.25
75,1273,627,9,609,3.8,77,535.25
23,668,480,9,194,3.7,27,535.25
75,199,262,71,184,0.0,0,474.5
83,1118,1005,55,335,3.5,24,535.25
75,158,37,78,418,0.0,0,474.5
75,825,256,135,753,3.3,76,535.25
23,1212,238,18,470,3.8,314,535.25
23,1363,923,96,785,3.8,211,535.25
23,1318,1025,8,563,4.4,563,535.25
75,208,242,123,554,3.4,52,535.25
15,302,1182,9,257,2.9,1276,535.25
15,416,242,55,282,3.8,434,535.25
75,1212,68,108,390,3.6,27,535.25
66,1173,568,96,807,3.7,99,535.25
75,1644,931,9,400,3.8,102,535.25
75,1054,603,78,407,4.1,196,535.25
25,1519,780,96,192,4.2,1548,535.25
75,1521,262,9,182,3.2,278,535.25
10,202,49,18,758,3.6,27,535.25
75,243,700,9,265,4.1,120,535.25
75,1151,242,108,129,4.1,58,535.25
75,540,596,18,532,3.8,160,535.25
66,449,96,108,365,3.9,175,535.25
38,716,242,78,175,0.0,0,474.5
0,151,63,55,350,3.3,56,872.0
75,449,530,18,88,4.1,176,535.25
23,99,464,50,215,4.1,589,535.25
75,8,1028,78,292,0.0,0,474.5
75,771,480,50,667,0.0,0,474.5
39,916,1113,78,175,0.0,0,474.5
15,393,242,18,592,3.8,228,535.25
75,634,890,18,583,3.4,30,535.25
74,282,794,9,820,4.2,1135,535.25
75,574,464,96,45,3.8,1458,535.25
75,1687,115,55,246,3.6,94,535.25
15,302,1016,55,348,2.6,94,535.25
75,1649,793,9,86,4.0,92,535.25
75,771,68,96,209,0.0,0,474.5
23,1609,926,113,124,4.3,418,535.25
23,123,256,96,212,4.0,132,535.25
75,1280,986,103,790,4.0,193,535.25
46,1575,600,44,249,4.3,116,535.25
23,1430,515,112,531,3.7,680,535.25
75,1609,931,18,334,3.8,45,535.25
23,56,103,18,34,4.0,411,535.25
66,777,480,133,251,3.0,50,535.25
5,165,1074,55,160,3.7,834,535.25
7,11,515,101,793,4.4,2891,535.25
23,449,1121,96,389,3.9,599,535.25
75,243,1158,9,275,4.2,417,535.25
39,200,1089,55,118,4.0,154,535.25
75,1173,678,108,354,3.7,178,535.25
71,17,1160,8,373,4.2,487,535.25
66,1498,1053,108,424,4.0,661,535.25
46,118,366,9,370,4.4,906,535.25
23,955,503,55,77,3.9,163,535.25
66,546,1182,78,770,0.0,0,474.5
75,522,942,96,358,3.5,20,535.25
75,1008,51,78,562,3.4,111,535.25
23,1420,603,9,276,3.8,590,535.25
66,145,684,50,510,0.0,0,474.5
75,1467,826,18,123,3.3,98,535.25
75,1008,1043,72,184,0.0,0,474.5
0,153,36,96,474,4.4,1819,872.0
25,114,262,96,74,4.4,864,535.25
75,44,480,55,355,2.9,58,535.25
67,1510,360,96,212,3.3,9,535.25
66,145,72,108,536,4.2,94,535.25
39,915,256,55,246,3.9,307,535.25
15,302,332,108,141,3.9,4920,535.25
66,1681,991,108,803,4.0,552,535.25
23,1212,242,18,122,3.4,264,535.25
23,471,219,96,396,4.5,567,535.25
39,716,1023,55,77,4.3,89,535.25
23,1173,1088,96,411,4.1,863,535.25
23,42,905,55,722,3.4,59,535.25
23,1649,666,55,783,3.7,130,535.25
76,1651,1002,78,562,3.2,36,535.25
23,76,490,9,235,3.9,130,535.25
23,1454,180,96,375,3.9,98,535.25
25,645,480,18,764,3.9,618,535.25
25,1467,219,55,379,3.5,124,535.25
75,1212,765,55,325,3.7,607,535.25
39,727,63,96,806,0.0,0,474.5
23,1201,5,55,61,2.9,420,535.25
75,771,115,78,296,0.0,0,474.5
23,1513,242,46,791,3.9,355,535.25
23,517,151,9,67,4.0,956,535.25
75,1212,637,55,191,3.6,73,535.25
75,1105,242,9,345,4.1,1971,535.25
75,1721,241,9,520,3.9,271,535.25
75,253,242,18,794,3.1,21,535.25
75,1227,731,55,118,3.1,243,535.25
23,72,68,78,175,4.1,538,535.25
23,1212,510,96,45,4.2,94,535.25
23,1477,931,18,532,4.1,439,535.25
23,1212,603,18,794,4.2,2914,535.25
23,1467,914,9,265,3.7,223,535.25
23,1467,115,55,191,3.9,47,535.25
23,449,587,9,257,4.0,528,535.25
71,61,111,9,83,4.0,143,535.25
23,1173,145,18,127,0.0,0,474.5
23,796,931,18,764,3.6,62,535.25
23,1288,383,55,85,4.2,381,535.25
75,255,503,55,572,3.6,334,535.25
75,1674,752,55,355,3.3,404,535.25
75,236,256,123,776,3.2,108,535.25
51,589,242,55,77,3.5,181,535.25
75,789,50,108,271,4.1,252,535.25
23,449,115,9,619,4.3,1199,535.25
23,1008,1005,78,410,0.0,0,474.5
66,1212,256,96,109,3.0,4,535.25
23,1212,345,123,554,3.8,108,535.25
25,637,716,96,431,3.7,325,535.25
51,50,63,78,175,2.6,81,535.25
75,1180,931,78,763,0.0,0,474.5
75,799,63,9,244,3.8,48,535.25
23,1037,886,78,562,2.9,14,535.25
46,679,684,9,537,3.9,430,535.25
23,1403,914,78,377,4.3,605,535.25
75,817,242,18,435,3.1,30,535.25
75,495,117,123,606,2.8,125,535.25
10,185,1093,55,355,3.7,166,535.25
75,1212,242,9,70,3.3,130,535.25
66,916,201,18,34,3.6,15,535.25
75,1644,876,55,197,3.4,126,535.25
75,514,660,123,33,3.8,57,535.25
23,1008,1182,65,60,0.0,0,474.5
22,329,1007,75,332,3.5,49,535.25
23,1649,242,55,277,3.5,84,535.25
75,1173,637,9,822,3.8,51,535.25
23,99,568,96,809,3.9,230,535.25
23,1220,535,108,141,4.3,4551,535.25
0,151,1084,55,277,3.3,57,872.0
23,1336,1009,96,133,4.0,476,535.25
51,534,242,9,346,3.9,152,535.25
23,1158,121,9,194,3.9,863,535.25
75,771,63,78,296,2.8,131,535.25
23,1246,242,108,158,4.2,1361,535.25
75,1597,913,55,355,3.7,99,535.25
75,827,242,55,197,3.6,357,535.25
63,936,508,9,257,4.7,15205,535.25
23,1150,524,96,437,3.8,604,535.25
23,1173,646,108,728,4.5,1080,535.25
75,1693,39,9,257,4.0,458,535.25
75,771,1064,18,592,3.5,18,535.25
15,302,1084,108,41,4.5,718,535.25
51,1173,490,9,409,3.3,7,535.25
23,761,942,8,563,4.7,3071,535.25
75,941,535,96,808,0.0,0,474.5
23,1173,103,110,663,4.3,743,535.25
66,208,1104,18,26,3.8,48,535.25
23,1597,920,78,297,0.0,0,474.5
23,1008,791,78,357,3.4,8,535.25
10,185,305,55,197,4.5,199,535.25
23,230,242,18,436,3.8,462,535.25
75,1008,1084,78,181,3.0,7,535.25
57,1212,844,96,45,4.9,299,535.25
75,913,517,12,67,3.8,59,535.25
66,219,26,55,197,2.8,44,535.25
75,928,503,108,18,4.2,107,535.25
0,145,1182,78,813,0.0,0,524.25
23,1014,1182,78,175,0.0,0,474.5
5,151,1023,55,368,4.6,489,535.25
10,199,219,9,67,3.9,15,535.25
25,107,250,96,396,4.0,534,535.25
75,1173,242,78,32,0.0,0,474.5
66,208,810,9,640,0.0,0,474.5
15,395,476,55,336,4.0,1747,535.25
66,771,1169,108,272,4.2,635,535.25
66,1283,503,96,154,4.1,638,535.25
75,69,63,78,410,3.9,46,535.25
23,546,1016,129,730,3.9,173,535.25
75,771,242,18,712,3.1,35,535.25
66,837,666,108,621,4.0,251,535.25
75,1578,1182,78,193,0.0,0,474.5
23,1267,1085,96,192,4.2,833,535.25
15,302,1089,18,532,3.9,246,535.25
75,235,279,18,589,3.7,31,535.25
59,624,503,55,191,4.4,966,535.25
85,1128,1016,108,371,4.0,1065,535.25
75,1597,49,78,410,0.0,0,474.5
75,883,1142,26,794,3.7,25,535.25
75,1644,957,18,216,3.7,97,535.25
75,771,242,9,825,3.9,12,535.25
7,604,497,56,77,3.9,59,535.25
23,1041,26,55,627,3.9,91,535.25
75,289,446,110,500,3.9,65,535.25
10,185,208,50,683,4.4,52,535.25
15,323,730,18,592,3.8,191,535.25
39,916,503,18,49,3.9,77,535.25
75,777,208,9,356,4.0,163,535.25
4,153,39,55,404,3.0,93,535.25
23,1324,352,96,413,4.2,466,535.25
66,1173,712,50,149,3.5,35,535.25
46,1644,397,18,725,3.8,67,535.25
15,302,1084,108,222,4.1,337,535.25
75,1055,242,78,186,3.0,9,535.25
35,1236,781,96,396,3.7,276,535.25
23,261,103,18,592,3.6,38,535.25
75,1281,179,9,83,3.7,32,535.25
75,1008,242,78,181,0.0,0,474.5
66,145,86,18,330,3.4,13,535.25
75,1526,219,96,806,4.0,292,535.25
25,674,305,96,45,4.3,2580,535.25
19,358,53,55,282,4.6,1150,535.25
25,683,360,96,152,3.8,1511,535.25
23,906,1062,18,639,3.8,51,535.25
23,1644,918,18,810,3.3,38,535.25
15,355,1076,123,636,4.6,3738,535.25
23,1173,505,9,194,4.0,77,535.25
46,933,503,50,673,4.0,629,535.25
15,376,986,96,45,0.0,0,474.5
66,771,456,108,598,3.9,293,535.25
66,138,326,78,292,0.0,0,474.5
6,849,208,78,617,3.0,8,535.25
15,372,15,96,430,3.8,352,535.25
25,46,256,9,409,3.9,38,535.25
75,777,1027,55,379,3.6,123,535.25
57,1244,515,108,598,4.0,1027,535.25
10,185,26,9,67,3.6,25,535.25
75,771,666,108,819,3.6,48,535.25
75,1173,1089,9,67,3.9,86,535.25
75,968,256,96,807,3.8,524,535.25
5,151,63,55,246,3.4,84,535.25
75,1609,1074,78,410,0.0,0,474.5
75,900,1031,4,44,4.1,1502,535.25
66,1597,767,55,767,3.5,110,535.25
23,580,256,96,154,3.8,605,535.25
23,1083,566,96,97,3.9,358,535.25
75,1212,674,55,77,3.8,554,535.25
75,1522,265,50,675,3.8,240,535.25
75,1212,996,9,107,3.5,94,535.25
75,255,837,18,36,4.0,691,535.25
23,248,826,78,300,4.0,268,535.25
75,484,684,108,587,3.4,13,535.25
56,145,1052,42,713,3.8,50,535.25
75,287,63,78,410,3.2,4,535.25
15,401,899,8,245,4.2,5966,535.25
23,1057,464,9,344,4.4,339,535.25
23,1157,242,112,531,4.3,1119,535.25
24,1595,914,18,34,4.5,598,535.25
23,1173,1084,78,296,3.2,12,535.25
75,1220,219,108,613,4.0,833,535.25
15,418,242,9,344,4.3,234,535.25
23,1216,242,18,634,3.1,36,535.25
39,733,242,55,647,3.3,52,535.25
45,1173,59,135,753,0.0,0,474.5
66,1212,1091,108,371,0.0,0,474.5
75,1459,931,18,764,3.9,296,535.25
23,7,497,9,257,4.0,223,535.25
23,1087,527,4,12,3.9,533,535.25
5,151,1016,18,26,3.4,34,535.25
23,1331,201,9,265,3.7,539,535.25
75,1302,242,9,356,4.2,56,535.25
75,1043,1005,78,193,0.0,0,474.5
66,136,854,9,340,4.1,192,535.25
75,1210,923,18,26,3.6,249,535.25
23,1252,49,9,409,3.9,674,535.25
23,1082,318,96,389,3.9,331,535.25
23,1416,587,50,215,4.8,3028,535.25
71,622,124,9,377,4.2,1509,535.25
25,1331,728,103,790,3.9,868,535.25
23,1597,582,78,300,0.0,0,474.5
23,1008,1016,78,410,0.0,0,474.5
66,1173,635,108,305,3.8,163,535.25
75,1212,612,108,317,3.8,202,535.25
68,1184,669,50,146,3.8,51,535.25
39,145,72,55,190,4.2,155,535.25
57,803,1144,9,257,4.0,2439,535.25
66,1197,103,96,593,4.7,138,535.25
0,138,327,18,599,3.8,97,872.0
75,1197,990,96,430,3.7,64,535.25
15,302,270,78,296,4.3,932,535.25
23,895,1128,78,813,4.1,180,535.25
75,1003,773,12,17,0.0,0,474.5
75,1212,251,96,472,3.5,90,535.25
10,185,244,58,740,3.6,68,535.25
75,1467,617,18,735,3.5,34,535.25
75,1501,1057,55,282,3.9,315,535.25
15,336,52,9,244,3.8,53,535.25
23,1522,242,9,356,3.5,17,535.25
75,1597,242,78,296,0.0,0,474.5
23,1236,908,78,566,2.7,22,535.25
75,1173,725,108,16,0.0,0,474.5
75,1173,553,65,261,4.1,317,535.25
15,302,208,112,531,4.0,119,535.25
57,855,745,96,109,4.2,880,535.25
75,1473,923,96,753,3.6,47,535.25
16,891,1016,55,379,3.8,56,535.25
23,1179,457,55,361,3.8,611,535.25
23,62,256,9,194,3.9,182,535.25
75,255,480,55,77,2.7,100,535.25
25,100,510,96,192,4.3,282,535.25
23,1723,503,50,150,3.9,482,535.25
39,922,219,18,380,3.7,110,535.25
0,145,1065,78,32,3.5,8,872.0
75,837,242,103,651,3.9,207,535.25
69,638,503,55,379,4.1,804,535.25
23,1357,256,96,785,4.1,710,535.25
23,31,250,9,287,3.3,71,535.25
0,145,1005,108,326,3.9,50,872.0
18,1412,250,96,806,4.2,346,535.25
75,1597,789,18,815,3.4,24,535.25
0,145,256,55,355,2.8,32,872.0
75,1709,49,18,88,4.0,68,535.25
75,1197,1134,9,409,3.6,67,535.25
5,157,1077,108,803,3.8,292,535.25
23,0,242,9,820,4.5,599,504.75
75,208,305,108,621,3.6,65,535.25
75,1558,208,78,410,0.0,0,474.5
15,370,49,96,96,3.9,95,535.25
75,1663,931,18,615,3.5,32,535.25
46,1459,520,96,73,4.6,4026,535.25
23,1173,1023,9,101,0.0,0,474.5
23,1468,480,55,438,2.8,76,535.25
23,1047,242,78,377,0.0,0,474.5
75,777,1041,9,268,0.0,0,474.5
23,770,684,9,774,4.0,62,535.25
75,1173,115,18,794,3.3,72,535.25
75,299,837,18,575,3.6,22,535.25
19,358,981,50,684,4.0,477,535.25
10,993,984,55,457,3.3,58,535.25
23,173,554,108,30,4.0,680,535.25
39,716,1084,108,433,3.3,15,535.25
51,208,115,9,820,4.3,640,535.25
46,1714,378,108,429,4.3,844,535.25
23,476,591,96,155,3.7,402,535.25
75,449,242,50,683,0.0,0,474.5
75,1363,272,18,135,2.9,75,535.25
25,1263,257,9,80,4.3,1112,535.25
75,371,1089,9,409,3.6,13,535.25
15,302,187,9,820,4.2,1027,535.25
23,927,52,78,377,3.7,35,535.25
23,1405,523,114,90,3.6,46,535.25
39,920,18,18,532,2.7,87,535.25
5,148,63,55,647,2.9,226,535.25
75,1597,1005,9,774,3.6,45,535.25
75,1399,242,50,673,4.0,267,535.25
57,1411,515,108,141,4.6,5449,535.25
23,1486,875,55,201,3.7,63,535.25
75,793,1084,15,347,3.9,53,535.25
75,1630,936,55,39,3.9,767,535.25
75,1597,869,96,97,4.2,423,535.25
75,1178,451,148,723,3.7,793,535.25
23,1306,306,96,192,3.8,211,535.25
75,771,1074,78,296,3.2,4,535.25
15,384,270,78,32,3.7,22,535.25
75,1443,739,108,317,4.0,807,535.25
75,491,258,96,358,2.7,76,535.25
66,138,1005,18,580,3.3,9,535.25
66,565,167,96,413,4.0,1119,535.25
75,740,257,9,370,4.4,71,535.25
75,609,256,78,296,3.2,6,535.25
75,449,208,78,770,2.7,6,535.25
23,1667,389,18,602,3.8,205,535.25
23,1398,67,96,430,3.6,298,535.25
75,823,503,50,503,4.4,136,535.25
23,522,180,96,128,3.9,431,535.25
75,1212,317,9,257,3.7,127,535.25
75,1685,242,108,649,3.9,847,535.25
48,1330,605,27,178,4.2,464,535.25
75,1050,242,78,300,3.2,40,535.25
23,1485,63,41,672,3.8,523,535.25
66,1420,1037,108,159,0.0,0,474.5
75,32,619,9,459,3.9,384,535.25
75,1004,766,55,289,3.4,181,535.25
75,522,256,18,794,3.2,85,535.25
46,1324,121,108,552,4.4,629,535.25
23,1646,317,18,177,3.6,22,535.25
66,514,242,108,518,3.7,301,535.25
75,1173,1074,78,185,0.0,0,474.5
23,1212,866,78,296,3.1,6,535.25
39,716,256,18,794,3.9,180,535.25
2,141,68,96,221,3.6,270,535.25
10,894,1084,9,67,4.0,53,535.25
83,1133,866,9,101,4.0,72,535.25
75,1485,931,18,34,3.6,123,535.25
68,1343,966,108,24,3.9,910,535.25
23,275,287,18,177,3.3,27,535.25
75,1701,242,18,794,3.8,235,535.25
66,247,946,9,236,3.7,370,535.25
75,1597,793,9,345,3.8,473,535.25
75,1597,49,78,410,0.0,0,474.5
15,397,986,96,806,4.1,215,535.25
23,120,114,9,70,4.2,374,535.25
39,716,250,96,152,4.1,232,535.25
23,38,242,18,314,3.8,196,535.25
75,795,242,78,32,3.7,58,535.25
62,1601,357,18,741,3.6,186,535.25
23,1212,503,55,467,3.5,95,535.25
15,325,1016,9,275,3.9,303,535.25
23,679,684,9,820,4.0,330,535.25
73,849,742,18,735,3.4,57,535.25
62,1597,317,18,735,3.1,106,535.25
75,1311,979,9,95,3.4,8,535.25
23,26,868,55,404,3.5,74,535.25
23,265,464,96,121,3.8,443,535.25
6,1329,669,9,182,4.2,207,535.25
23,564,480,9,244,3.8,82,535.25
39,746,979,55,355,2.8,127,535.25
66,1692,456,18,794,2.9,31,535.25
75,1522,242,96,593,3.5,17,535.25
23,522,568,96,807,3.8,366,535.25
15,586,205,55,497,3.6,40,535.25
66,540,873,110,670,4.6,804,535.25
75,1684,256,100,773,3.7,283,535.25
66,1554,1074,50,624,4.6,264,535.25
75,1597,823,55,440,2.9,74,535.25
23,1212,351,55,21,3.0,341,535.25
75,844,448,18,721,3.5,35,535.25
85,1133,1041,50,695,3.8,79,535.25
75,1173,464,62,525,3.8,29,535.25
75,546,606,55,336,3.5,166,535.25
23,1173,242,123,457,3.5,118,535.25
75,1522,222,108,704,3.4,13,535.25
75,182,303,96,46,0.0,0,474.5
15,378,7,55,427,3.7,69,535.25
75,589,480,78,567,0.0,0,474.5
66,449,515,4,44,3.8,182,535.25
75,538,178,96,109,3.2,47,535.25
23,1282,117,96,192,4.3,667,535.25
75,804,208,18,599,3.6,19,535.25
57,1239,220,9,257,3.9,859,535.25
75,1597,859,29,106,3.6,32,535.25
51,1681,15,55,249,3.7,118,535.25
23,579,103,108,229,4.0,1011,535.25
70,1507,262,9,145,4.7,4960,535.25
23,1467,242,18,382,2.5,139,535.25
75,1597,1115,96,419,4.3,1035,535.25
46,1173,599,96,73,4.2,1037,535.25
23,797,242,96,140,3.7,382,535.25
83,1125,60,50,686,3.8,242,535.25
75,1644,914,18,599,3.6,140,535.25
75,777,52,96,284,4.0,50,535.25
53,1618,833,55,372,3.4,81,535.25
23,1255,738,55,708,4.0,177,535.25
23,116,349,108,141,4.3,2586,535.25
57,1236,972,96,807,0.0,0,474.5
23,1086,1126,96,217,4.1,1571,535.25
23,1212,242,108,305,3.7,361,535.25
75,449,666,55,627,3.4,55,535.25
23,1022,464,78,184,0.0,0,474.5
46,1136,788,55,197,4.4,647,535.25
75,1597,793,123,636,2.6,102,535.25
75,1597,328,78,813,3.6,53,535.25
23,1726,503,9,343,4.3,1834,535.25
23,115,355,108,598,3.9,69,535.25
46,1416,368,96,139,4.1,410,535.25
66,267,262,96,383,4.2,1118,535.25
23,1642,823,9,453,4.2,765,535.25
66,905,942,18,26,3.8,38,535.25
75,49,338,56,572,3.7,63,535.25
23,1708,464,9,820,4.7,294,535.25
75,1214,590,9,820,3.7,20,535.25
75,1377,137,18,135,2.8,34,535.25
39,194,39,9,70,0.0,0,474.5
15,302,480,9,265,3.7,16,535.25
23,1573,117,96,327,3.7,226,535.25
46,1361,684,108,27,4.2,1047,535.25
39,923,242,18,22,3.5,39,535.25
66,1173,480,108,371,3.2,339,535.25
75,772,448,136,247,3.6,178,535.25
7,623,503,9,257,4.0,1005,535.25
75,1212,242,108,167,3.5,21,535.25
39,190,256,78,290,4.0,106,535.25
75,1212,242,108,778,0.0,0,474.5
23,1212,103,55,783,3.7,140,535.25
75,1217,672,55,767,3.2,47,535.25
75,208,103,9,344,3.4,50,535.25
15,410,63,123,626,3.8,121,535.25
23,1649,204,55,379,3.7,93,535.25
40,192,1005,78,410,0.0,0,474.5
13,195,1084,18,564,3.5,24,535.25
75,1416,710,41,456,3.7,51,535.25
39,716,18,96,549,3.9,130,535.25
76,774,208,18,63,3.1,33,535.25
23,233,153,136,788,3.8,447,535.25
75,1649,201,18,196,3.7,87,535.25
25,1212,515,108,141,4.4,2102,535.25
75,771,242,18,817,3.8,24,535.25
76,774,49,78,175,0.0,0,474.5
75,834,305,108,241,4.8,277,535.25
23,718,77,58,323,4.3,262,535.25
75,208,631,18,769,3.2,101,535.25
23,682,480,9,86,4.2,1057,535.25
75,1609,480,18,29,3.5,30,535.25
23,1292,553,18,435,4.1,403,535.25
75,1611,63,9,268,0.0,0,474.5
75,1212,1032,96,716,3.4,51,535.25
75,514,242,96,716,3.2,9,535.25
23,1256,146,18,471,3.3,94,535.25
75,632,862,55,197,3.8,104,535.25
23,1652,169,12,820,3.8,35,535.25
68,1212,16,9,377,2.6,411,535.25
75,1597,818,55,239,3.9,186,535.25
66,220,214,18,760,3.3,47,535.25
75,771,453,15,275,3.4,5,535.25
75,1257,1025,9,182,3.7,32,535.25
23,878,201,50,717,4.2,53,535.25
23,66,364,78,567,4.1,417,535.25
75,1544,663,9,67,4.0,192,535.25
51,449,242,55,511,3.4,44,535.25
75,522,305,110,669,4.3,246,535.25
15,302,854,50,661,3.4,13,535.25
75,1673,823,123,606,2.9,65,535.25
64,1344,416,9,275,4.1,1008,535.25
74,12,497,9,343,4.5,8002,535.25
23,1451,262,96,209,0.0,0,474.5
39,720,103,55,197,3.7,53,535.25
23,1665,456,18,382,3.9,36,535.25
23,1081,285,96,574,3.9,323,535.25
75,1227,152,9,610,3.7,429,535.25
75,488,695,18,380,3.1,6,535.25
75,63,823,78,332,0.0,0,474.5
23,250,244,49,202,3.6,46,535.25
10,185,64,55,77,4.0,42,535.25
46,1638,374,18,34,4.5,276,535.25
23,1481,931,9,100,2.8,135,535.25
15,349,68,135,430,4.2,396,535.25
75,1597,49,55,627,3.6,268,535.25
75,1649,861,9,182,3.8,427,535.25
62,1597,914,55,572,3.8,80,535.25
19,358,490,103,790,3.9,608,535.25
66,1231,523,18,750,3.5,58,535.25
25,679,503,18,532,4.2,524,535.25
66,1212,506,9,537,3.7,84,535.25
23,1043,1007,78,296,2.5,22,535.25
75,1689,1089,108,270,4.2,640,535.25
57,1383,256,108,158,4.6,928,535.25
0,138,1113,78,181,0.0,0,524.25
46,1678,684,96,109,4.0,375,535.25
23,1644,103,78,175,0.0,0,474.5
66,1363,951,108,402,0.0,0,474.5
23,1173,525,78,193,3.9,325,535.25
75,1540,242,110,671,4.3,1106,535.25
23,1416,869,18,779,4.1,577,535.25
23,595,503,9,344,4.3,1878,535.25
75,785,245,96,383,3.9,91,535.25
23,1227,242,18,761,2.8,579,535.25
23,1380,117,96,192,4.2,876,535.25
25,1705,464,108,222,4.0,646,535.25
75,571,242,39,656,4.0,226,535.25
75,1212,11,18,779,2.6,33,535.25
57,933,256,55,85,3.8,45,535.25
23,73,515,9,101,4.1,352,535.25
5,151,1106,78,181,3.9,101,535.25
75,1597,816,55,379,2.9,83,535.25
23,1347,510,31,547,3.8,531,535.25
23,255,568,9,820,3.5,398,535.25
23,216,256,123,557,3.7,168,535.25
7,603,124,96,73,3.9,1814,535.25
5,148,7,123,625,3.8,111,535.25
75,522,503,55,25,4.0,93,535.25
46,1715,390,50,681,4.1,317,535.25
23,758,1007,96,593,4.3,1328,535.25
75,1526,1140,55,282,4.1,31,535.25
23,1173,242,18,558,3.8,55,535.25
71,867,942,96,793,4.3,2345,535.25
49,849,782,18,378,4.1,130,535.25
75,295,503,78,296,3.8,61,535.25
18,400,15,9,236,3.6,489,535.25
68,679,465,9,459,0.0,0,474.5
23,1185,931,50,673,4.2,166,535.25
23,1425,103,103,517,3.4,576,535.25
23,1416,479,15,86,4.2,341,535.25
75,1556,242,50,667,3.8,217,535.25
75,1173,176,108,706,3.6,195,535.25
23,1323,693,36,211,4.4,664,535.25
25,567,464,108,628,4.2,1337,535.25
39,727,1060,96,152,4.6,87,535.25
66,727,201,9,194,3.6,12,535.25
75,1467,1084,108,778,3.0,416,535.25
75,1150,672,55,463,3.1,181,535.25
15,308,480,18,750,4.4,2231,535.25
75,1597,242,65,130,3.4,122,535.25
39,740,246,18,532,3.9,54,535.25
23,1351,569,96,218,3.9,3094,535.25
51,185,702,55,336,3.8,58,535.25
75,1649,931,78,297,0.0,0,474.5
25,1325,550,108,331,4.3,478,535.25
75,1681,532,9,610,3.8,22,535.25
75,777,242,108,158,4.3,539,535.25
75,1597,242,78,188,0.0,0,474.5
75,1609,829,55,827,2.9,133,535.25
23,1597,866,78,566,3.1,6,535.25
23,245,242,135,161,3.6,159,535.25
75,1442,103,108,367,3.8,1066,535.25
75,1681,1001,9,80,3.7,36,535.25
0,138,201,18,435,3.6,25,872.0
75,1609,345,55,372,2.7,41,535.25
23,1363,98,123,125,3.3,209,535.25
75,1597,144,18,122,3.6,18,535.25
71,639,231,9,377,4.1,238,535.25
75,31,63,55,355,3.5,197,535.25
23,1233,404,18,29,3.9,560,535.25
6,851,366,108,787,2.6,939,535.25
18,387,52,18,622,4.4,1818,535.25
75,1597,920,9,265,3.6,11,535.25
75,443,973,18,34,2.7,125,535.25
23,1212,915,55,718,3.9,110,535.25
23,1416,914,78,407,2.6,18,535.25
75,449,480,32,5,3.9,91,535.25
15,371,714,18,50,4.0,112,535.25
23,561,1023,96,416,4.0,443,535.25
23,1597,931,78,821,0.0,0,474.5
66,138,86,9,80,0.0,0,474.5
75,927,208,78,175,0.0,0,474.5
75,1047,981,9,182,3.0,40,535.25
75,249,103,18,330,3.5,394,535.25
23,300,564,18,351,4.6,670,535.25
23,229,480,18,817,3.7,310,535.25
75,260,464,18,639,3.2,21,535.25
75,207,262,55,379,4.8,66,535.25
23,577,640,96,121,3.9,657,535.25
65,24,458,9,820,4.6,5984,535.25
51,1597,15,9,76,3.8,59,535.25
57,849,256,18,487,2.7,42,535.25
15,1559,1095,96,313,4.0,562,535.25
75,1176,379,55,355,2.5,93,535.25
25,762,256,96,217,4.0,1708,535.25
23,943,503,18,50,4.1,97,535.25
80,742,117,55,77,4.4,1303,535.25
66,1681,1053,15,268,3.4,6,535.25
66,1173,616,55,336,3.8,140,535.25
75,1173,242,41,456,3.9,233,535.25
66,1147,63,108,598,4.1,238,535.25
7,692,503,9,820,4.1,1023,535.25
0,138,1064,18,580,3.1,8,872.0
23,264,129,4,44,4.2,1610,535.25
66,899,1005,96,383,3.9,148,535.25
24,826,1074,78,296,3.6,112,535.25
15,438,242,18,34,4.2,463,535.25
66,19,891,9,645,4.3,237,535.25
23,50,523,55,361,3.1,22,535.25
75,181,1016,55,432,2.7,253,535.25
25,598,510,96,140,3.9,800,535.25
23,16,242,18,178,3.6,63,535.25
23,1043,860,78,193,3.4,29,535.25
75,689,1111,18,452,3.8,90,535.25
39,920,262,55,282,4.2,415,535.25
15,886,1093,96,45,4.3,693,535.25
23,1350,684,78,296,3.8,25,535.25
23,1196,242,78,410,3.4,60,535.25
66,799,377,96,217,3.5,36,535.25
25,643,256,50,150,4.1,2399,535.25
0,145,35,108,371,4.3,107,872.0
10,994,1063,7,20,2.8,24,535.25
23,943,1023,96,192,4.3,1117,535.25
23,514,464,108,141,4.0,309,535.25
23,1644,242,18,380,2.7,92,535.25
75,27,242,55,729,3.8,199,535.25
75,1649,1125,9,826,4.2,254,535.25
46,748,1154,9,80,4.3,684,535.25
57,686,262,9,344,4.5,131,535.25
23,1212,642,55,197,3.3,56,535.25
46,933,965,9,820,4.0,91,535.25
23,1195,290,9,278,3.9,144,535.25
23,1656,1023,96,97,3.9,684,535.25
46,1490,684,18,532,4.1,362,535.25
